key,volume,num_txs
sei16zfzwxmyegd9vjfp4z4xdaxj8uv7h6u8yufu6s,0,164
0x69460570c93f9DE5E2edbC3052bf10125f0Ca22d,68655,93
secret19ce6e60yp88mwp73wcy5tuk8cg58f2evzphqd3,46328,69
sei1w99d6y2c4v272ntg7lyr8c23a406q8rhjxlteg,0,69
0xdD9333e6F4385864fc35b9afF3d4f1936048e31b,0,61
0xE743a49F04F2f77eB2D3b753aE3AD599dE8CEA84,134273,48
axelar1j968flekxl0cjk6y3efrqt3v84xujnavv6lwka,399602,36
secret1qj5v553tt8hkh3nprp28utdcpkmp6fkaj3rmjq,84236,36
axelar1up0w59tkjv02c5tlde9wa03ep362stre00f3g6,1164913,32
0xF30aA4F9AdEcb8bB209F764D300CbF78341d5e55,0,31
secret1zd6jkghn0lqwp6npu5zxehnwdew2w8qn0gnxus,5467,28
secret1hyl69v4ux6ydxvg67dkx3njyeu9z43a63hw8wg,86814,26
axelar163yrndu0dewvv5fttgry8hj22q556dmt06058p,1030553,23
osmo1azky7jmaj2rt0et7ha79495tpnt3hdryyx5akj,20451,22
axelar17q7ps7pkhh7u59meewme3rc8humyf6rujhl0zn,283158,21
osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,47065,20
0x69a5DD596f448A65fBD8b5aeB345CA53ea20bc71,36168,19
osmo178swfpjp3qwes3wj8ffzqla9m56ewzxm0k49xk,64486,19
osmo19yf7534sh6f6y949axqzgjq0fzg7fec98yls9g,515,18
0xcC82Fa267B70038FeE4824FaAA50D6029C216D24,1361,17
0xDB1851a772aF91162Cd33512bE5F09B744420833,11859,16
osmo1fhh7qwy6dc6kwfjeq4t4k70w2yhecgzn4g0nld,50926,16
umee175rkfyxgr3dra0a639a7elcqdcvt4xg2v44a3r,79157,16
0x4c439c2A4C0b3bEB11bF7279BCdAaC07A70fB995,64270,15
axelar1vjnmujulqy7pghld8wmf4k76kp8sx8q4ktfrx6,339112,15
rebus1azky7jmaj2rt0et7ha79495tpnt3hdryahyc5k,1605,14
secret18dn88upwkx7mj7k2e5700mk6dzr4qd70l8897w,13929,14
kujira1c0r9k5hhc40hryh32glpkqljjfxjstan2z3ms6,5846,13
osmo108t6djm7mvuxwgtm8hrk7vzumue506tvr7003u,4674,13
sei1tmtpfl965s0mscqhgyfzxu02x28wym0lckrcdu,0,13
osmo175rkfyxgr3dra0a639a7elcqdcvt4xg2kcmjrr,60672,12
osmo1rg47nzw0gtawkgcfvxnqd8tya976uqu2lazw68,22185,12
0xCe6807E114De0B3E789Ae8914Ff428b03d0127C6,8807,11
axelar1dggvlkgefz5rea4fxk3q65mee3hdmxk5sr5tz0,338822,11
osmo129e9nqhpupsl9rxmd9t0ehms363ghyyequ3glq,1289,11
osmo15qtk02q46zxxmhnjj65zqq2046nq8sshjc7cw9,4413,11
osmo1u5266h7r72qzl0l6tu6v80gxv8nuqrjrk3lf7n,348,11
0x18c44DA58f661420814E8Ee1c684DFBb8Be81aD4,0,10
osmo16ylcjqaz9xsnmt7mlw2uh2lsum4etn7zmxvm4p,1130,10
osmo18fupcl0vpmvumfwal5tdl3yuw0tqqtv03p087r,8256,10
osmo1p9pfplx728kslwz734qhkk8saehl7jx5relzrl,20,10
osmo1wrk0dtqrz4vkvt8re8e6g4uu38pcyqr9xtxqsd,12826,10
rebus16ylcjqaz9xsnmt7mlw2uh2lsum4etn7zzhu7h9,905,10
umee1w8rfqalxpp652jt0p69lrccfx2akqqpu97mgry,909,10
0x6da6BD71351a63EB1E5b075d634e2010d4Be563D,7100,9
kujira15z5wnd8cre8v57xlmvkrxm88p7pw6drftax8y9,10011,9
kujira1nazl87qu8uly3etvu3fjvs3rmfykmxjf6suyrm,14345,9
osmo13698097t2cgsj9jv44csrku3n895ukfaey50qv,107710,9
osmo1f3fyna7x47jksagp0e6jp77wrtntss54vgdpll,1000,9
umee17u90kfvuzqzw7vxf60zydcve4ggugf29gahzmw,16807,9
0x049b40669aDfaA667C864239166F28fa66f231Cb,92013,8
0xeDb5330B19f177fb732E73a3F7F0FAa0C995D9A5,3297,8
ki1ndrq7wqqxjxmkjksgmvu0yvelesj08wjc4xn3q,1306,8
osmo184yew4ee5u4ujqw4d8xrps0ev6g0c8rx365qs9,91916,8
osmo18xt39w2lw7q0u39z26hj0z6ft3k3cg3vufkdp0,144,8
osmo1gf4sj5snxf64rgj9a2358p6hf0ezjem066rucc,20176,8
osmo1u5eduwql0vpx4s2skv0wqs984uv6lq66q0z47g,1677,8
secret1htnehvj377uh2n2xtm0fc03yvalavxhl2xlh7k,13293,8
secret1k5xgkrxhl4aqc07hwndr6l65uxenm6plh897vj,14539,8
secret1w9rulr7738mu9dmj688vwcefs4t9f94fjxny38,4148,8
secret1wrk0dtqrz4vkvt8re8e6g4uu38pcyqr9v4pemr,33762,8
secret1ym3s78tq3fcnfpepx4epeappnpxed2mcl0lw5k,14951,8
sei1n34s7k68dq0g3jp04692m4awekd9krse92gzw8,0,8
terra1eahaxenujjzzx3kx8zc6qw332j352axt4f7lun,33436,8
0x364126dcE9fd0b87FEa67D75554c2C23755Ea531,0,7
0x73f9EfAf5E30179e2915c5EF6F790A6A7E8A9794,192687,7
0xAa573f94bcca0a8083846430BA5120EddbfCa055,9338,7
0xbf7A0805550Bc67Dc5191876806e61Ca0022b2cF,39187,7
0xE5489A6C50F73dA9D2cD4D94f048B62a2B64479C,378178,7
axelar125cmmu39whzq5xf6hatvujg9yrfcsntj3r00lh,125873,7
kujira1m5kpx8kgd0xp6f6zvlknw9msz8yf2z36ya2l5e,7982,7
osmo12mxwg07t2r02xwlvkvqv3kqp4ep3q9p4z5klhr,6003,7
osmo1caa6hsntrtneyfx3zwepkd836hp8q5lhp7r2lk,469,7
osmo1cdhngctwt63jpjya6kjrjtn5eka690jfvmd7k4,957,7
osmo1fqpxxl2vyehptasxvyje2lrd366wvr3u28mtmm,932,7
osmo1tjv50rq5n3dfyv55hncpa036qzqfrcwvft5gdz,2650368,7
secret1ch6m799rrd863atjn4mkxwjysls6vcju0kyhvv,5332,7
0x02Ae4716B9D5d48Db1445814b0eDE39f5c28264B,9483,6
0x639D2a49bdD0CF37614F46a83e4AA49eAFF1e537,0,6
0x6945c4618339b970901A7Efb8f476224602cCE4a,17375,6
0x6b7fc02bDdc7aD1b0728A22F3b4462F931bc8EfA,2773,6
0x6E124aD9A8fce93E7fCC13d653b962554Abe41f7,6611,6
0xa469c150AB907F1F6d09B1Ce830e2f65ECE2DE7b,641,6
0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D,8752,6
axelar16zgdxzgrwhr63k4nuzg0qfwdmfv6hlfwg2ckgj,912,6
axelar1lsp6e8krs54s0ak9k53jas0yp6yrhwklp2lk9q,89945,6
axelar1qc60ztmn89hzn9w8zxd77m7lcpygcjdcxc493j,260147,6
kujira1fxk6f6rthej7x0fx4xxmzrugv3ea5hkfelr3x7,17183,6
kujira1rc0ggfdzl76mrjd6cn9r0hcuvrkahd5858fkjq,34,6
kujira1vuwy553khm9jxmugh8kfscwqr7w4v86zucgy4l,733,6
osmo125ngy2c48glpklcnx706ejwxgyhe5f98k98qdk,16308,6
osmo12afx74mey05dpllkxsaqexhyeljstnuvsaug5y,10271,6
osmo1e7r6jqr22f5zneh8dehwgnp3a5nlsr4lehvmqf,1519,6
osmo1ndrq7wqqxjxmkjksgmvu0yvelesj08wjpryvrx,690,6
osmo1w8rfqalxpp652jt0p69lrccfx2akqqpuln483y,47923,6
rebus1s0q4e7pr7g00sc3g7mcv022t85dlfe3lf6m5af,23786,6
secret17qkcvcpnzjel78arn04wrhm969d4tkm9qqec6t,6128,6
secret198q229r2rgc2fcmtzgrmt37dw3vsjj8p5hdhjj,616028,6
secret1gzhsylu67gnzmpqc8xwxj0aryxlmhlpvs6hzww,593473,6
secret1s7054dtzcsf7vjv5yh8d65d7tdppa0pf69f7p0,2907,6
secret1t4l90phu6mjm6l7q2eyyw7nz6kgzwp8m2jwkze,2368,6
umee13698097t2cgsj9jv44csrku3n895ukfarf6qjv,71297,6
umee1fk7c4nzlddph5wtptwz8yxnx5hug34fwh68x78,24010,6
0x3e93b985c0ac65C00B176213066904f3Ca47cACF,0,5
0x3Ed1D0CDdBD28bE822C8d44A58047D87cb2a5b08,14421,5
0x7cc852Bd203319896bad032c01cCA844e7a9F25a,6964,5
0xa299713fAc60123F416F44d1c598313Ba613a8Aa,17256,5
0xc0ad993C76000a950782AB0561a524732CB27c7D,5474,5
axelar1gren0yydnxapxhx86gzlwalkq29kzy88rvxh6g,696560,5
axelar1zl6avgsqrxdqctwzuq7vzhfwx8yguzdwc00drk,1400,5
comdex1zl6avgsqrxdqctwzuq7vzhfwx8yguzdwmwm83q,19,5
