key,volume,num_txs
sei16zfzwxmyegd9vjfp4z4xdaxj8uv7h6u8yufu6s,59943,188
0xdD9333e6F4385864fc35b9afF3d4f1936048e31b,0,154
secret1htnehvj377uh2n2xtm0fc03yvalavxhl2xlh7k,82064,145
0x69460570c93f9DE5E2edbC3052bf10125f0Ca22d,139069,138
sei1w99d6y2c4v272ntg7lyr8c23a406q8rhjxlteg,0,113
0xF30aA4F9AdEcb8bB209F764D300CbF78341d5e55,0,75
secret19ce6e60yp88mwp73wcy5tuk8cg58f2evzphqd3,47061,66
sei1ad5rrvlr3wfpsnuh0s3dat2zscms54p98hlkfd,48829330,61
axelar1dggvlkgefz5rea4fxk3q65mee3hdmxk5sr5tz0,1182720,51
sei1tmtpfl965s0mscqhgyfzxu02x28wym0lckrcdu,0,49
secret1qj5v553tt8hkh3nprp28utdcpkmp6fkaj3rmjq,84079,48
axelar17q7ps7pkhh7u59meewme3rc8humyf6rujhl0zn,988164,41
secret1hyl69v4ux6ydxvg67dkx3njyeu9z43a63hw8wg,120006,39
0x69a5DD596f448A65fBD8b5aeB345CA53ea20bc71,71736,35
0xDB1851a772aF91162Cd33512bE5F09B744420833,28593,31
0xCe6807E114De0B3E789Ae8914Ff428b03d0127C6,23196,29
rebus18d00xl02je4z5uwkwsyvr5cpardlnnjscggwnk,4012,28
0x5547083462cF65A63320C744633F9c8e57e291fB,93207,27
0x639D2a49bdD0CF37614F46a83e4AA49eAFF1e537,0,27
0xcA50c71f0D9D00E7d075B3c72EE7A272e32Baaf7,92316,27
0x18c44DA58f661420814E8Ee1c684DFBb8Be81aD4,0,24
0x7c627A481a6D50409EFf29DBbadE08Aa194a311c,136980,24
osmo108t6djm7mvuxwgtm8hrk7vzumue506tvr7003u,6217,24
axelar184q7nvpfp85e4acf8k979lar0893jmexkkx2kx,390536,23
sei1fnvk2m8wa2gy8ntughy6s6re4kwrjqwvxr5pp7,0,22
osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,63206,21
osmo129rvtv5tmpp52ged67c8lmcqxlzh9lnvpl57j2,117842,21
axelar1yeqkhhf2jc9c959u98pvyd8a45rddxrca2q4hm,39728,20
sei1n34s7k68dq0g3jp04692m4awekd9krse92gzw8,0,20
axelar1frzqzjk725850hzyq0e923z72epx4d9xu3nwzv,0,18
osmo1l3c4jstap9hr6sym54p8peeswknf89dfswu647,395122,18
osmo16ylcjqaz9xsnmt7mlw2uh2lsum4etn7zmxvm4p,2365,17
osmo178swfpjp3qwes3wj8ffzqla9m56ewzxm0k49xk,57049,17
secret1fhh7qwy6dc6kwfjeq4t4k70w2yhecgznlkg25r,37404,17
umee10xnqv49h7hh0gfspl7pq6w5nfqtkvj4ru0ekd9,90260,17
axelar14w86hq6ulcd9yvjj5prqqg83kfs3xcgdtymhwr,0,16
axelar1ur92lxk8tklssqwtlpe70xcv40xum5chl3lnfq,0,16
osmo1azky7jmaj2rt0et7ha79495tpnt3hdryyx5akj,4100,16
secret1ch6m799rrd863atjn4mkxwjysls6vcju0kyhvv,15962,16
umee129rvtv5tmpp52ged67c8lmcqxlzh9lnvmj63q2,137508,16
axelar163yrndu0dewvv5fttgry8hj22q556dmt06058p,2160196,15
axelar16un4ste4hvlm07azmral938j9lc3rmgwcxh0xp,0,15
axelar1fvx3zvdl0p057pc6wufzwh2ewrwwfrtgqu98g8,0,15
axelar1hwvwzygduad6qz6wwuhktfcv94w7jrz3g2gszh,15,15
kujira1fgwcxv057fd3hgsw49tueuu7n2qh4ew4f3mmsy,5006,15
kujira1nazl87qu8uly3etvu3fjvs3rmfykmxjf6suyrm,27815,15
sei1jzwclpd4d0k8555fykq4l8lh5mjuykvm2fmkc2,0,15
sei1qz4pq655r3jlz8e2uc7nxzud74mww82l2jc5ml,30183,15
0x309B83B90dDCD6Ab13982ebE83dfA9D1a2C5988E,91091,14
0x729AF7f03EbE9E860A1Eaef85bf571E4F7A77886,81251,14
0xcC82Fa267B70038FeE4824FaAA50D6029C216D24,1054,14
axelar19qu2wsypjmv0wdcxu00ksnvezrkxl9jdlmh6qm,0,14
axelar1etjfsgly6agsyae2uwtxy07p0tjf9r0jevxx26,0,14
axelar1hzuck6sv7awhepwdmzcxzczzyt2zygpa5p938f,0,14
axelar1j60wn896ey4tzntfrng6n3xzf3ny006nvsa95q,0,14
osmo19yf7534sh6f6y949axqzgjq0fzg7fec98yls9g,636,14
osmo1fe4fknhcc4gx95nwzaymrudygc5y0t7qtgqldc,4889,14
osmo1fqpxxl2vyehptasxvyje2lrd366wvr3u28mtmm,1929,14
rebus1azky7jmaj2rt0et7ha79495tpnt3hdryahyc5k,3892,14
rebus1caa6hsntrtneyfx3zwepkd836hp8q5lhc0n0aj,2905,14
umee13698097t2cgsj9jv44csrku3n895ukfarf6qjv,56662,14
axelar1sqregn05ck7tlvps3wd5xuxjch6fglnsfsfffz,0,13
0x364126dcE9fd0b87FEa67D75554c2C23755Ea531,0,12
0xAa573f94bcca0a8083846430BA5120EddbfCa055,20227,12
axelar1eal8m0nrzvcf7sq58ke2zgeucxtpave54uutud,0,12
axelar1t7afluggax0uzpmnrz6snmespfa2ncra5ahwtx,28,12
sei1dp4728fcn95aw5p05dmrd6fr9r2suzlwc0p20l,343540,12
terra14uc2mt24cskdh8gllyn5rh9wtdxf9ut7ty2zlt,1202,12
umee175rkfyxgr3dra0a639a7elcqdcvt4xg2v44a3r,56796,12
0x1f490E99657cd08A058c6Bb6cD81Dd38F59e0e7a,25001,11
0x21b412d9A4368E6ff5b6d301e4Aa64ff8b8aA7db,22,11
0x73f9EfAf5E30179e2915c5EF6F790A6A7E8A9794,433764,11
axelar1j968flekxl0cjk6y3efrqt3v84xujnavv6lwka,125766,11
kujira1s2n64ly05xdvjtq2qxqeqdp0r89ztyfu67s0g7,19982,11
secret1zd6jkghn0lqwp6npu5zxehnwdew2w8qn0gnxus,3790,11
0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,41850,10
0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D,18771,10
ki1ndrq7wqqxjxmkjksgmvu0yvelesj08wjc4xn3q,2596,10
kujira1a7k3fnltq6uzhce8mpes6hxche9pwtt5489gxm,4730,10
osmo12mxwg07t2r02xwlvkvqv3kqp4ep3q9p4z5klhr,9000,10
osmo1caa6hsntrtneyfx3zwepkd836hp8q5lhp7r2lk,1539,10
