key,volume,num_txs
0x00D7CEC20fA2Cefd2EdE00F77a7F22959B59A573,0,155
0xE743a49F04F2f77eB2D3b753aE3AD599dE8CEA84,158319,79
osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,10686,36
sei1kg0tt7l4nqs2336ms4x5el8dv49nx23l2gd0f7,0,36
0xb16Ad1a21185823c780D0a69B777DbdcB9aB87d1,297993,28
sei1w99d6y2c4v272ntg7lyr8c23a406q8rhjxlteg,0,26
sei1qfkfy0u69m0mgjvp95hz6quawc8uvg92vvmznv,0,24
0x69a5DD596f448A65fBD8b5aeB345CA53ea20bc71,10437,20
secret18xjuf08vfsqftchzcphw5ra3ww370warlcx0a2,25082,18
sei1hg2y2fzxfwutdz96dt8gxa6nkvt0s5pz9marxv,0,14
0xD36aac0c9676e984D72823Fb662ce94D3Ab5E551,26594,13
secret1m0d5xqjzwltar4psc79lutgmnzr0k8hm3pugza,22488,12
umee10xnqv49h7hh0gfspl7pq6w5nfqtkvj4ru0ekd9,5585,10
xpla14h6t0nf0ajgaehnymd3nxfhcq0ekl6fr0ypfg8,25521,9
0xE5afc510Dc3E23dE003c4D1abf443d31e04e8B4C,18425,8
kujira1ga7swy7vfhste3k9k0wumljfndpftn70j5ydz4,32612,8
osmo1gngr6v78hu82j58mekljel9eg8697wn8chdqnw,25986,8
osmo1trhmhra9vmvr9skd45prt7n7tmy97pddnx69kg,18191,8
0x790bAa37bE3cfacaDE101e613eC542e097C473d4,0,7
0xA2f38B1C43E7ffb4053a1Cf6F06e2da54d62b316,141383,7
secret1nj92yw6yg33h9h27ccdlr9n2aveapyzdyhalpu,9093,7
0x6dF7794cF76FaA1831A00e8a812a1Cd0e65082b1,1397,6
0xD5A36e1575E0893B034448633699ce653932c1C6,0,6
0xF30aA4F9AdEcb8bB209F764D300CbF78341d5e55,0,6
axelar12u757vhngz24a7tnp8hed7rlghvypf8vyyy6ju,4254,6
osmo1c68tmjxh2sljpy5f9mad3as0rull4cs645hg8u,108,6
secret1pk04rhpthvyvn2esh0sxcjmm5svlvvyvvzt5mm,5009,6
secret1w708mt57f4lxddkw4tq8w7udda5am0glvwxmxj,1546,6
0x4078ecB0de7186af5A783E537F6011c19e0bddf1,7128,5
0x69460570c93f9DE5E2edbC3052bf10125f0Ca22d,766,5
c4e15f8tkyvxyle28nhet04lgtja7kg7803g5xd4nu,1525,5
osmo1nkrsk4e8jlfaprmn282zulhfvw00gagy999he3,2146,5
