key,volume,num_txs
0x69460570c93f9DE5E2edbC3052bf10125f0Ca22d,349233,715
0xce16F69375520ab01377ce7B88f5BA8C48F8D666,3422860,391
0x4cb6F0ef0Eeb503f8065AF1A6E6D5DD46197d3d9,109602,141
0xa311f7Ca3Eb2Fb98123A807f9b8e4BbbDBDcB2Ee,197416,138
0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,137765,111
osmo1889y8aw34pqs7g5kdzvd9zw2ej2xu7gz5edgp5,458,100
osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,227586,70
osmo1uvrqerrh93mau42v7rrrmnyaadpgq8t5ar5z00,31450,68
0x24a304386099637E578c02ffeAF2CF3dCFbAb751,435567,66
osmo1awav8afwjqy0f8uzcqek8pd0er7d9jgr5qv9p6,28049,49
0x87ecb9eed05778AC1740C1Bc64915b37B2Cd8401,211704,40
kujira1hwezrygqww9gznlzcyvdk2p7xdks2rqsdar2dq,42810,38
comdex1889y8aw34pqs7g5kdzvd9zw2ej2xu7gzmdu6w3,151,36
osmo129rvtv5tmpp52ged67c8lmcqxlzh9lnvpl57j2,37011,36
0x73f9EfAf5E30179e2915c5EF6F790A6A7E8A9794,725291,35
ki1wq05gpgcn8gfpwg5dglygxqt5aad52jj6yvlx0,3885,35
umee10xnqv49h7hh0gfspl7pq6w5nfqtkvj4ru0ekd9,189328,35
haqq17rfas2a56q4klstmnhwcm6dzuwnhstwznvk686,44725,33
kujira1mv5j0nknrr4j8gw57cw5yahfd5yr80ld80axqx,97530,31
osmo1nd0kzuaxycx9wuunmp4ph96607st9m79wjzvry,7242,31
kujira192g7syjxlqfwpk63y5l0yfxcvetjddz7vmmfyw,122152,30
osmo1p4m9lsc4jdtmgkjg3rx6csn596pu2n7cfd2s3k,11997788,30
osmo1venv3y6xdhl2z770kqgfcn5l4n680wt4xk9yq9,6459,30
osmo12afx74mey05dpllkxsaqexhyeljstnuvsaug5y,60381,29
rebus18d00xl02je4z5uwkwsyvr5cpardlnnjscggwnk,1265,29
osmo19yf7534sh6f6y949axqzgjq0fzg7fec98yls9g,1335,28
osmo1tjv50rq5n3dfyv55hncpa036qzqfrcwvft5gdz,10801173,27
secret1ch6m799rrd863atjn4mkxwjysls6vcju0kyhvv,237609,27
osmo1achyrhanatq9yurc78yhk4yed43jvs836nm7y3,9555,25
osmo1cl3swpzudwjpwmswcjldfz8gt2p3zy4wrydfxq,20789,25
0x6Dc48751802D2dF54c233970e6F4725CeE6dB91c,881726,24
osmo10a5qzldwyf2lp6pd0hkuwvg9ryuzt447kt35ug,1247,24
xpla1u0zw2nd0nh79av8uldh822tfuh9qd6r0rvgjnk,17928,23
osmo1pjuufs7jk6sa5avs36uec8u8spf2hqq0strtky,62660,22
0x2FA0705bB6bee86b01882719fe5D0840cedf3978,249037,21
0xBd3876fd4c818009565904D96E29d81878fd29c4,199937,21
kujira1j4d5anu8y9v96kstzcmf03kuh6kfyyrnks56ww,70882,21
0xe9f75722119EA117351c7C54D6e6Fe9ee2f8c715,137928,20
secret1xv9pxd24343aqumprw037m7ad6yvu9htnmczev,23256,20
axelar1q2sj2fw8cu06u6hj040qequndr3npr7p68p9kq,266522,18
kujira1v0v9cgflqgv50wz7ejjwje7u70ajmsu5dedeh8,25748,18
neutron1nlj2ggcffayevf5jgftn9nvkssxresejrvmk76,5939708,18
osmo1rpps3vktpr56dxh2z4cllda9xwx475e37qglfz,5134,18
osmo1xadepsz8wwrc2h9l8lj88888w045a7c0les5u8,15211,18
umee1pjuufs7jk6sa5avs36uec8u8spf2hqq02xdyyy,30701,18
0x068cA4D5a5cAb75a7610618Ba609E2F972C2EF88,119735,17
0x3f3e140C9845A095a5d1c8cDF95C3BCb34ddf76a,4128,17
0x64528a2896F2df03c16E4AC5d180dFB0F8b584f6,183049,17
axelar1lsp6e8krs54s0ak9k53jas0yp6yrhwklp2lk9q,206174,17
secret1hyl69v4ux6ydxvg67dkx3njyeu9z43a63hw8wg,9228,17
0x4f97D86d53514d57bB434a577BdFB7b841C08E24,73879,16
0x69a5DD596f448A65fBD8b5aeB345CA53ea20bc71,35257,16
osmo1dk85ltut7ef89yngn829j6mlvr59zxelvceynk,5601,16
osmo1my4sez782qsn9uhfsd3zwrxcwzc8dx60uh67ly,2501,16
osmo1tqctx98qz2aa25j5knzuztxaerl3z0ld8q6c72,478892,16
secret1ltgd359gpp5u70cx3zyfpg2splwjjt5383s9hg,11594,16
kujira1yjt7hqxjursac2cwlj79fpgj2jsmpu7edmgtd0,59421,15
neutron192g7syjxlqfwpk63y5l0yfxcvetjddz7evsnnr,55393,15
0x7c627A481a6D50409EFf29DBbadE08Aa194a311c,62572,14
axelar1f2g4l6n2c5cjz0pdrunpkkndxahgfe5q4avqcq,8910,14
axelar1n95h2rjscdcvzpqmfjrwnxa8fceh9xjy9cjdvm,14313,14
osmo12ndfvm5pmpl0w9gpz7qep5q44exfkz8ulywz4a,1688778,14
osmo188gyuvtqwtn2lcfdkdad0zlkm4eevx3dqgd2pp,62964,14
secret186spt6t5s7ucxvkl72fa8xjpfuukvy9vtyrg7u,8434,14
0xb96527c84C920FE68E3916a7931b0a1825053EA5,799329,13
0xce26C35D1acb6ac5988C07a70E0Eca872F2f2D93,6030,13
axelar184q7nvpfp85e4acf8k979lar0893jmexkkx2kx,100960,13
ki1venv3y6xdhl2z770kqgfcn5l4n680wt4lq8mjr,6573,13
osmo12r8g4d4gztpzx3ufgfvl59k7g78y0xvukaefr8,3274,13
osmo1fm2h9mp4xrrumdrjk2w97hltnrt2u2tw03jpv8,168458,13
osmo1yjs0a9fuzxlr4hnd7r7q2z03duur2lww3xpn76,5078,13
secret1djtxcwj2mu78smkqfhywupvka8zx8crd7yjx5z,17694,13
0x30273fE97daa77d2345645982797C4cF9d1bA111,53980,12
axelar1w2jmj6ndgraxu48hnxsmjj4en5exmcma6fk4c9,5281,12
axelar1x5ghf9yqwjd86k36xvlqstj8xdn9nn58wjfp2u,102644,12
