key,volume,num_txs
0xE743a49F04F2f77eB2D3b753aE3AD599dE8CEA84,369938,92
0x00D7CEC20fA2Cefd2EdE00F77a7F22959B59A573,0,47
sei1qfkfy0u69m0mgjvp95hz6quawc8uvg92vvmznv,0,32
axelar1wakkvngpln8yrmm6uzgjd4ekjdlsmnae7mv5m3,907550,27
sei1w99d6y2c4v272ntg7lyr8c23a406q8rhjxlteg,0,22
axelar1v89ugvd8jm7hfevpd5ukfx0shuy4zessp60u33,1293542,21
0x69a5DD596f448A65fBD8b5aeB345CA53ea20bc71,10492,20
secret10y7lf05umwxaewhycspn947a0v6zh9kz88g9hd,20696,16
axelar12hp7xwk4s6uxkdxsvl2hwc2undt8cmvmp4zvaj,6772635,15
axelar1psn84hct7vyk2tj42dtkukyyy5le3lqs5nc5m0,37484,15
secret1lccm7huxzen5x5m5a43n7gg7ajch5fgy9h3jt4,33406,15
axelar1x48z9408g762dlg6hwnneflkuhqfv9klp32vxf,180119,13
axelar1680sq4qnexzs3735vfhcde9xm5w36qz82f0r36,24317,12
axelar17q7ps7pkhh7u59meewme3rc8humyf6rujhl0zn,188687,12
xpla1d5v77dl3rj3male4u7w7zjjpslnmufzdcgfdez,16612,12
axelar17vh4y9l7rwa0fspwhhae2d4yytv2dm0qdl7kpd,26314,11
axelar1vjnmujulqy7pghld8wmf4k76kp8sx8q4ktfrx6,462966,11
axelar1y4m3pqgqku6p5ajp6g2penw55wfyzr38yca3nc,1195274,11
axelar1y50g7xev6wrucqlz73lqtvc8jdxxx4vk5su843,475708,11
0xC266123BE3d82634868b37dd632f6CA4343e2B6C,25992,10
axelar1ms0c86zpry88074c2er2jrpalf83qk42qetrzy,4396,10
sei1kg0tt7l4nqs2336ms4x5el8dv49nx23l2gd0f7,0,10
0xb16Ad1a21185823c780D0a69B777DbdcB9aB87d1,91196,9
axelar1ajrr2gvmdfdcaryrc5ssyqc5mtq8ju9w4gyf26,100076,9
0x790bAa37bE3cfacaDE101e613eC542e097C473d4,0,8
axelar1drq27a68827qvrkmv4qqlftk9ds8qps6ejkfjw,16235,8
axelar1fdvht3vu2jf792jz4flpru6p30ngzxmqz67ljx,111257,8
axelar1lqy0nw9msjzlnn4wu34xhveg8jcjlz588w5svd,1179700,8
axelar1r6ah3xqrkyf37qfkpvayrn52eq06escnyvd9wu,549136,8
