key,volume,num_txs
0x69460570c93f9DE5E2edbC3052bf10125f0Ca22d,393828,287
secret1qj5v553tt8hkh3nprp28utdcpkmp6fkaj3rmjq,139767,98
osmo1azky7jmaj2rt0et7ha79495tpnt3hdryyx5akj,38889,60
0x5547083462cF65A63320C744633F9c8e57e291fB,108355,49
sei1n5al3w2f9tccatwfgkap2x0fkauwqz836xlumg,1680,47
axelar1frzqzjk725850hzyq0e923z72epx4d9xu3nwzv,6,44
0xe065D88f41615231e69026040C075d9F9F1bD00A,719973,41
sei1w99d6y2c4v272ntg7lyr8c23a406q8rhjxlteg,0,41
secret1zd6jkghn0lqwp6npu5zxehnwdew2w8qn0gnxus,13406,37
0x32B1c58E41714aB074c82D993EC70462593353fC,14683,31
0x69a5DD596f448A65fBD8b5aeB345CA53ea20bc71,67142,27
0xcC82Fa267B70038FeE4824FaAA50D6029C216D24,1541,27
secret1ch6m799rrd863atjn4mkxwjysls6vcju0kyhvv,40974,27
0x7c627A481a6D50409EFf29DBbadE08Aa194a311c,163704,26
0x1f490E99657cd08A058c6Bb6cD81Dd38F59e0e7a,63315,25
osmo129rvtv5tmpp52ged67c8lmcqxlzh9lnvpl57j2,46985,25
umee129rvtv5tmpp52ged67c8lmcqxlzh9lnvmj63q2,101141,25
axelar1hwvwzygduad6qz6wwuhktfcv94w7jrz3g2gszh,25,24
secret1hyl69v4ux6ydxvg67dkx3njyeu9z43a63hw8wg,24278,24
axelar17q7ps7pkhh7u59meewme3rc8humyf6rujhl0zn,437442,23
kujira1mv5j0nknrr4j8gw57cw5yahfd5yr80ld80axqx,26252,23
osmo19yf7534sh6f6y949axqzgjq0fzg7fec98yls9g,729,23
kujira1yjt7hqxjursac2cwlj79fpgj2jsmpu7edmgtd0,103844,22
osmo178swfpjp3qwes3wj8ffzqla9m56ewzxm0k49xk,68956,22
0x068cA4D5a5cAb75a7610618Ba609E2F972C2EF88,71565,21
0x4c439c2A4C0b3bEB11bF7279BCdAaC07A70fB995,139000,20
axelar184q7nvpfp85e4acf8k979lar0893jmexkkx2kx,227702,20
axelar1ndynj67zyl9h3wamtvee98qh62tpl8zph06ea9,14,20
secret1wgfe52tz8hthe236nh28y0qac4df9yg2qdmrpr,7361,20
0xc0ad993C76000a950782AB0561a524732CB27c7D,21417,19
axelar1kxs0tfvqpdaj7rutldntrnteq7vcw5cr7zz80t,9866,19
