key,volume,num_txs
osmo10xnqv49h7hh0gfspl7pq6w5nfqtkvj4rxzhel9,118417,190
0x4cb6F0ef0Eeb503f8065AF1A6E6D5DD46197d3d9,157937,170
kujira1hwezrygqww9gznlzcyvdk2p7xdks2rqsdar2dq,238600,149
0x65A8F07Bd9A8598E1b5B6C0a88F4779DBC077675,185362,134
0x9117900a3794AD6D167Dd97853f82A1aA07F9BBc,276930,79
0x7c627A481a6D50409EFf29DBbadE08Aa194a311c,231176,78
osmo1mv5j0nknrr4j8gw57cw5yahfd5yr80ld7uvwm7,115698,77
0xce16F69375520ab01377ce7B88f5BA8C48F8D666,490555,76
umee18tye7mqdkz6cmfk6tcf6trzjexjvdjtnfxtz8m,46528,69
0xa311f7Ca3Eb2Fb98123A807f9b8e4BbbDBDcB2Ee,79751,63
osmo1awav8afwjqy0f8uzcqek8pd0er7d9jgr5qv9p6,24344,62
umee10xnqv49h7hh0gfspl7pq6w5nfqtkvj4ru0ekd9,111230,58
osmo18mu7qnygp902uvqtwps9ns5fq582fr3jlfavv6,97877,53
kujira1mv5j0nknrr4j8gw57cw5yahfd5yr80ld80axqx,122150,52
0xc1e54dB7D6562e683F45981954BA1bFEfd85a5B2,40739,51
0xBc74DA2E10c06C4b16E152682EF51A923bD4cE5A,31285,49
0x97F60788D3A2a1202e2a29254d15859a1C41E2A3,232481,47
0x24a304386099637E578c02ffeAF2CF3dCFbAb751,258464,44
secret1ltgd359gpp5u70cx3zyfpg2splwjjt5383s9hg,19739,44
0xC97252f98B7159251D410fE237674dC5bF7465A1,795382,43
osmo1d35mtlpmc8z4pufs9pnk0wc8prqg4cw3unf4gk,8672,43
0x69460570c93f9DE5E2edbC3052bf10125f0Ca22d,81729,42
0x5D1d392C16dDA1a3e5C2C5654F9B7a2c2D888D34,4666,40
secret1hcerj7gnevkjenqz7jwgtu9j5f0f55wkml3vtk,64627,40
0x6Dc48751802D2dF54c233970e6F4725CeE6dB91c,1150795,39
osmo1c9r0dhtre0afhvvquj05e5608yhkzeatu7a0cn,142302,39
0xF37854e3668A3D69Ee078182Ce13eb6AdFd17128,43415,37
osmo1lnlwk8g83d5n3x4k5303asl2re8gswteqr76ma,3303,36
0x87ecb9eed05778AC1740C1Bc64915b37B2Cd8401,174185,34
kujira15pqwz37m3248lgln6w8yf527nn5y0fd43wfyer,32495,34
axelar16qwxuvz5tlmcg3apgrkza2uvjspdm4pjekf94x,39749,33
0xcA74F404E0C7bfA35B13B511097df966D5a65597,226502,32
0x4579761B1E47BaDeeA28210ac3383Bd04e62Da5d,977275,31
