key,volume,num_txs
0xA602141Bfc2577A37B43D6156728b09c900b33c3,84005.79138318449,3775
osmo1m8wg4vxkefhs374qxmmqpyusgz289wmulex5qdwpfx7jnrxzer5s9cv83q,2045288.064438844,3711
0xB60829525a0Ac1a1aa34445105631a55F0732EA7,20135312.46735924,3684
osmo1n6ney9tsf55etz9nrmzyd8wa7e64qd3s06a74fqs30ka8pps6cvqtsycr6,1702945.1884472426,1328
0x819FEC2168EeeD0Be582621cC991aa38DF6D296c,579947.3324793577,852
0xF5c299316699131d29Adcb7eF87AF8E97bbC7eAD,111691.82412918936,634
0x82573c3012b40ed72f963677e0232734C5FDD5aA,125833.80533981323,574
0x3b8328c9c44217a8162112350C4601CF849E44C0,20166.016965165734,533
0x7369626CEF070000000000000000000000000000,0.0,528
neutron19zwn8dl8ck08zegjp3rv9u7ex5hat5yw9msz0n7pexmt32tuckvsq7lxcg,580701.4731372669,449
0xB9B6c90772651C57862CDA9D275A6A6C8d5df7ef,176583.48375701904,440
0xcF57BFBC6e4aCDa88147634148aB17Cbbe875ee4,294422.8907737732,365
0x76450BD343118Af8d724749cD11F434fB4f063A5,127074.82983398438,311
0xcA74F404E0C7bfA35B13B511097df966D5a65597,183844.3200161457,280
0x4f7086BC8e6846ad85bCB7378a3dC5C53600f8F2,34389.27331542969,273
0x788a69122d917B4aB4dbabb5F5b260c77f7d472b,76412.83128166199,271
0x1d15024c9d51DD9AAe2A890F4187775C1ec4EC58,95964.08438879251,265
0x621C3A36e31971656FCeFfa830c9a0839277B5AD,683464.7267292738,229
0xDA129304eC7ab7d58d4eb980c8c2cF6205738CdC,49464.563415527344,225
0x4337004ec9c1417F1c7a26EBD4B4fbed6ACf9E5d,43362.99882620759,216
0x3BB4f64D49Cb140D764fB01E3B0F8d185B34948B,7604.601134374738,212
0x4337003fcD2F56DE3977cCb806383E9161628D0E,94647.1555018723,210
0x4337007aB182EbE9cDB0BC4B96734c32176d44cc,64409.04178793728,208
0x4337002C5702CE424Cb62A56CA038e31e1D4A93d,64941.25275887549,203
0x4337005db25DbAD41Da5692ba1188751eE5D98b6,46265.27431201935,201
0x4337006f33e2940FcbEbD899bF2396117E65dF9B,58653.6046051383,195
0x43370108f30Ee5Ed54A9565F37af3BE8502903f5,69155.19759994745,190
0xe12a9141984e8c3461805bf28DFCa4eb385d00FF,656505.715850234,190
0xa1e9A8f5fbEF8afB2c4f392fe94CeA28A2B70A29,153395.73145237565,189
0x4337009Be43c7ECc9bfbDe0F1780553Aa065187E,132044.39817915857,188
0xFA9B09f1F9e159ADDE0d635cA59C68471AcB3Bc3,161225.03455668688,188
0xcE0f29f80DEe8Cd6636284085eB5Eb01a36a87f2,410214.9994792938,187
0xC03B7C80061D59339B09deb8354de3ECCbAAcea4,324189.75247401,185
0x1C3B4EF88Fa6100F7c752683DC3F2685D56eb96c,54157.516551971436,181
0x4337001Fff419768e088Ce247456c1B892888084,53115.84481327981,178
0x433700890211c1C776C391D414Cffd38efdd1811,54562.13395065069,177
0xF30aA4F9AdEcb8bB209F764D300CbF78341d5e55,122824.15081977844,176
0x38B72280893B5acC08B5f1cA600923865fdFB347,31676.825828552246,173
0x00B2cb0C635B83954b102333307ffaE83B5E939C,643958.0625410378,170
0x0B20a6140118BE0235DB1BCb0DFA96d5d656CA51,54824.731384277344,162
0xAE786cB1fb10e6f957F7a0944621F25313bEBFfc,2152225.6481933594,156
osmo12afx74mey05dpllkxsaqexhyeljstnuvsaug5y,752158.9949064255,154
0xE791eEdC4DF49bB340cFB4E3bef9E640aEd52FF6,20311.818939208984,147
0x7519B01BDb2E297f0345cbD8433Fcf5D27232002,2698816.8984375,143
0xD9c9c62Dc51784b2C651Dd21bac294938AD8EB3D,611368.3569634855,131
0x2055BF7A4EE59F74720b17cee00Ed939Fe9aa2f1,53251.618827819824,128
0xca303673a45a527b9D865A27699270A2b10699F5,252586.01461410522,126
0x6FD430995A19a57886d94f8B5AF2349b8F40e887,277960.9837627411,124
0xC66F2bF012061173AfD4643e0a312bfeB0680699,125912.82944202423,123
0x072ab8B22c7C7b4DD2b3367C6E7445d6c9e3cB2F,634261.9876251221,121
0x0b728dAdd370cF2d241aA0BF9871Bf06644295b7,122535.37920808792,119
0xf5f3ef3787a1C068c8CaFEf35F07FA784977beA1,327200.62356090546,118
0x34327028C727613872cd80122B9a489a4B9C0bFA,45394.163146972656,114
0x350254DA53d5C6AB6A27a446582fA60fe120930c,51586.64288330078,114
0xc004c58ce7Cdd5aed53e2f268D7A494341990f06,26112.952522277832,105
0xA8CFB71568340507731B4ACFEcFc9eD23ADC0AC4,44176.34600830078,104
0xA9118C8f123Efa74fa891413a854Cab94dce2D27,69530.59771728516,100
swth1lyua073f5xcu775zwuf8xd6dc5zaefu2sa4vg9n00f48hzv0md0slqefyz,0.0,99
0xc4576CE4603552c5BeAa056c449b0795D48fcf92,0.0,96
0x01a600927C6AFEC8480BDb36240a209736Cddb80,280.8305776119232,92
0x5a56367C167007de9617882693c5A2659A4a2b88,148354.97023010254,86
0x0F4C032369b33740F1Fc77a4cE84655124CbcC73,166.82573425769806,84
0x248A7B5c3D97F4Da54F3640281daE9B718C40F2b,766620.3963012695,82
0x01Bdc0F505555B9F51Ef3557D13D15518FC0EaAd,2334.0253100395203,79
0x198d400FC7F4A06E8161F4cb04Eab856b0Ae7edd,2781182.9951171875,73
0xa3Af4B45387E27652307A19f96aB8F27F444EDDc,23398.524856567383,71
0x0c27255e28a67c1eAdA02c7D9513d0A5Da6971d3,191056.16733646393,70
0xB60829525a0Ac1a1aa34445105631a55F0732EA7,0.0,69
0x3689FD7B632dB9436902f432A9d5d54425F0071F,4242.825243473053,68
0x7E8fbBdef68A2A965646fb95847Fd8773cD2aFc5,10488.626289367676,66
0x5D98F54d829708eeB2Aa555BaDb96BcB5400DEF1,42584.71859359741,63
lava@1ms0c86zpry88074c2er2jrpalf83qk42u02wwg,50569.10641479492,63
