key,volume,num_txs
terra1py79wzjv9syugtcn3ju8g6mvv6958ypgryt5qw,4257881,666
terra1tmqd22k8dwcgmxghxxr2ycg464uyhxh5j7gvz3,4511522,316
0x733FE9ee1B17fB7418dB39d6c2eeCA0b1e14E536,66357,206
0x92f4674D8DBC18841c6729eC4D5F5Df3551FDa8a,1923487,195
0x84Cf88E36b4cb3937bbcA85bcd61BE6902271Ca2,22802,182
terra1v7jlgwe45l8vex2dwts3ds2dtva3q9vmw9usuv,31394,182
0x3cE815bA9281104eD2c6601041dCB0E875343541,62105,171
terra1gww0fgrppcyzgmnn04r9x6f87a9wd26w4he0gv,889987,158
0xf4030cd3B27e279D011C88E6073eE6b903b83d36,186527,151
0xF451F946781cB48314a94c8a78FEF259850d6B97,161282,143
0xF9D592E248693A94f87cCEa7c2E2fa12Fa4ab21d,2091725,139
0x90E34f5DF30F0510D32BB5E35816A2204E241fEb,15307575,132
0xd2499424e5822DC6DadEBEC9518C1AfC1b970Be2,1719556,129
0x71ABbA53768a3D8fAb89FF22aBA855D36aAF0147,44625,118
0x5772F15eE77c2C4aFd69CfC1dc3E6207603eE922,358175,114
terra17uwap5jwtjw2dz5ssun37r7xp5ymv2xwa9sch9,16271,110
0x434FC3043a4a3b0EE43c50dFB86B16C4b3B759D6,147308,96
terra1kh9e2n2xj0ddr2kgcd2w5nu0tjq5nzrk6cen4l,1056058,96
0x6B041A4e9037B5c009B4CFF9791c3d375f39f28E,175334,95
0x7f918d0C5f4540fF0B7747E25A3B73D04dcDdCA6,94912,94
terra1mscv7ar0asx5svjkl743lh74eurw0dsjucszee,1402570,94
terra1kca5k69e9s66tkwsr2g8aftn54mel9f7qwlqkj,600413,92
0x595022e633387Edf2d98D6F5cBfDD2f9da87EAC8,304305,89
0xA57ADCE1d2fE72949E4308867D894CD7E7DE0ef2,11066,89
0xFf975c7BdDadD7e8423857b22Bcd9f207Fd6792c,212715,89
terra1czlg8lt4tmpecp9wctlwp0lv84mwzh274r42vq,240289,87
0x4b40839257C20c49dD5b99F5ff31e63e2c80a896,31464,86
0xd97D29CF1c08852739a0179a9D27aBE52B5a6eb0,57208,86
0x3204bE573C79b0B194E092CF83AEAc827339C826,392809,79
0x2E8fe269fcd16c5171E03AE1Cbba64E9160aa7C3,2150,78
terra1hq6a92h0u06wt68gx6c8zl9djugxk0fmgtlc8z,105692,74
terra1plqkfuz28ghjyjtr4wesh2gdplrhkrhg5rymk4,23822,73
terra1q27g6v974wwsfwwu06495zyfgqtgnzlrdjp0jt,544092,69
0x2445dB49Ce5e58D97a2cb1AcdB8AF326AA592F8a,61512,66
