key,volume,num_txs
terra1py79wzjv9syugtcn3ju8g6mvv6958ypgryt5qw,1541539,201
0x5D354BC02a3e1C84992027e2aC5CF5ec634e3969,4106,141
terra18sea84kh5zkdr6z6kuy5hr9r8dzmg04vry4lzp,2176194,130
0xc540eB821C7BdF19a8A5Bfc70ab475f685Fc3E7C,360273,110
0xe70f0462A7837fca1Da48cb24f5D1FB55C41665b,13074,108
0x7D5583980466A97C41Fef969599e4dd4d0277eC3,15114,106
terra1f0jmxzxgxq75crvquzdpjc4nnstwf4tyd309vm,1101566,103
terra1ztmc7hd4xhcl7gczl8c32pl0vyprjrepcg29xs,11185,93
terra1mscv7ar0asx5svjkl743lh74eurw0dsjucszee,674676,77
terra19f2w02h0l5xg7cf442m2ngtesesp58nv3gmpd4,8026,74
0x120613024fAEb1C59e4646d69123eAa8A17F9953,7321,67
0xBc96910fBAAB3B3BE4E4EFED4BD305182C71d875,12675,62
terra1jes8czv6mcrz38d23q709f3psx4sneqstj8lla,5076,62
0x92122d601a4680e15D77c18d829118bF3545D7A4,5170,60
0x27afaCA1427A76c242f8Baa6DEb1258c7cde7bdF,4875,59
0xe70f0462A7837fca1Da48cb24f5D1FB55C41665b,6276,59
terra1u8xlzsfuxe0lv6u2ws2zymrnnlc9pmyynu7pym,3471,59
terra1dfc634ur53x3cssvdqdy853g0y54s2yg73jzp6,260394,58
0x729429C989B3583745285F9e8EEDC3FCe4397c04,202884,57
0x9aC3a9f189F1dCD00DA53a85641838e4D6fBc5f4,5459,54
terra1tewegv97e5v4sggts0nd8xqshkty9rgv4msmpx,83284,54
0x9Ce599FB49C8e5FEe16CDc088DF8B194cf417B38,2535,53
0xc540eB821C7BdF19a8A5Bfc70ab475f685Fc3E7C,129742,51
terra18vdnwlujrnxqmvalnucrw24mszr2run7da2445,641432,50
0x0Afe19f90Eee6f974e1a54B51819decdAE6652a4,6668,48
terra1a608qmprean4n04c7sw4tc76w2uezy6dsxauc3,1072,47
0x6cB19d7CB80Ad1f76ea2e9A82D3a3cE9E8D94787,703,46
0x2e62A84648DcF3a5464d6249780dF87630a9D665,199379,42
0x59A9A5561D6b863762cF29d45D899c57B1ae5a6C,217656,42
0xeE16C180a0d50E3626e8Ef13886C9D83eE9D89Ef,3049,42
terra1gl4kc9tcxk3gj243d2dhzs22qgj2puy595tfdj,421594,41
0x3409A9f2bBE43535fd59A7231aE04d2A98e37cE2,713,40
0x64f6DA613359E4a7A8cad5000d83Cf5A344FC5D0,2726,39
terra19g9cw8qpqeh06hpmc8g8stzhk0r8ha23tnzdkw,695590,39
0xA24878C1c19c3A1474eA4e2B36bc936c68886d6b,15041,38
terra192muxwg96yzl549dph9c8hnvkk4qmj9udukszd,67028,38
0x2c3ba2Ce12AB2aD238E4F409D0535D4898551C79,9395,37
0x6C2D7C0b692a2c1c10d8C980fCa96c1A48BDd217,4772,37
terra1vrax23ltl54g0lwf0ps73p4gdkam5xw9r8dy8t,1070,37
terra1vudgzkaf7gcqk2jz6zsgj6t0vyytp3wat39q36,5227,37
0xc85Fa805703E9D7745BB6C2eBb9CCdE95f7254e5,3664,35
